Region1,Region2,Median_Correlation
3,49,0.244555989976834
3,50,0.27131742946884
3,51,0.30385157821055
3,52,0.198414590748327
3,53,0.237941389437597
3,54,0.272358581161842
3,55,0.191082053926025
3,56,0.14929048485926
3,57,0.563762298588353
3,58,0.413065351302918
3,59,0.317569963549217
3,60,0.403612252057409
3,61,0.305135657577196
3,62,0.289146400575902
3,63,0.285076651651044
3,64,0.252276345945957
3,65,0.277966505546771
3,66,0.142077267991103
3,67,0.334006046339796
3,68,0.319351266076422
3,69,0.256271252853867
3,70,0.248297319712951
3,71,0.299654526674811
3,72,0.60718755871514
3,73,0.601030698838463
3,74,0.414080298771558
3,75,0.274633266295888
3,76,0.240557332115044
3,77,0.44244580068553
3,78,0.377793280727559
3,79,0.372207416154791
3,80,0.11726810968757
3,81,0.28739680185924
3,82,0.188906904489125
3,83,0.22220461643197
3,84,0.243278842561762
3,85,0.264138318969884
3,86,0.319647253059608
3,87,0.310445013686007
3,88,0.20999984593054
3,89,0.220911691936547
3,90,0.293267514857948
3,91,0.260978910027779
3,92,0.333217132185147
3,93,0.374754685702891
3,94,0.322391167438725
3,95,0.223246591176782
3,96,0.475505639953436
3,97,0.623285938636458
3,98,0.416010786912721
3,99,0.429234026105808
3,100,0.468744399499556
3,101,0.894516715188673
3,102,0.732639758111615
3,103,1.25955648172805
3,104,0.839495583868348
3,105,0.609884650531372
3,106,0.719628955985665
3,107,0.748101909749522
3,108,0.55370277255883
3,109,0.937721461835822
3,110,0.591691036950456
3,111,0.582940016500694
3,112,0.510027815573767
3,113,0.160537148181874
3,114,0.233097946955553
3,115,0.271751048851224
3,116,0.174758031560152
3,117,0.279714538235358
3,118,0.244376306884582
3,119,0.308570627252052
3,120,0.175792229122461
3,121,0.3182920931644
3,122,0.26886408845164
3,123,0.248199248264038
3,124,0.281908042615551
3,125,0.331392074395272
3,126,0.204132183058179
3,127,0.27573729105883
3,128,0.295069042467257
3,129,0.284504218951701
3,130,0.183486698578524
3,131,0.655558608967925
3,132,0.427744437132978
3,133,0.6083057719836
3,134,0.549926800718283
3,135,0.44444819943656
3,136,0.509861458728695
3,137,0.251982790849517
3,138,0.297198657806181
3,139,0.487975972044093
3,140,0.334405689673164
3,141,0.275481206033106
3,142,0.340888803822559
3,143,0.227537431011181
3,144,0.162341378063831
3,145,0.262902366827301
3,146,0.217851756811187
3,147,0.312742385739893
3,148,0.31278836595102
3,149,0.493836954340769
3,150,0.327457264177401
3,151,0.310036610784737
3,152,0.222247913237683
3,153,0.275620724743712
3,154,0.167550701908796
3,155,0.180573590910776
3,156,0.2350971785677
3,157,0.153371946543666
3,158,0.362298423401954
3,159,0.106579757048358
3,160,0.282169877471285
3,161,0.224719041099811
3,162,0.184983362550299
3,163,0.265065669374006
3,164,0.450971402078067
3,165,0.385420466697219
3,166,0.331319572525751
3,167,0.208059051359366
3,168,0.187611748204895
3,169,0.197499632055274
3,170,0.154180206530526
3,171,0.219819477352795
3,172,0.325386456706624
3,173,0.258754667357648
3,174,0.33684230675177
3,175,0.256586341602563
3,176,0.292765100519602
3,177,0.286087349187225
3,178,0.308718340962429
3,179,0.304105938503992
3,180,0.173760427335391
3,181,0.521908967691857
3,182,0.405666414510418
3,183,0.418686128201909
3,184,0.307170640650476
3,185,0.191523826355016
3,186,0.497517722572842
3,187,0.152020730884921
3,188,0.0875830721499433
3,189,0.189302274562111
3,190,0.251414315957124
3,191,0.218932158782975
3,192,0.218104150597195
3,193,0.234999002853368
3,194,0.406363885861995
3,195,0.556180536554695
3,196,0.416081779653389
3,197,0.182665863945898
3,198,0.335403207944636
3,199,0.378668330790306
3,200,0.290617028371902
4,1,0.777753218503126
4,2,0.821321970028593
4,3,0.817802102158321
4,4,Inf
4,5,0.978336996424756
4,6,0.893887025399986
4,7,0.496447120285592
4,8,0.596834865290937
4,9,0.346991470367416
4,10,0.578843208757294
4,11,0.348882296379856
4,12,0.666070096445498
4,13,0.144992615239116
4,14,0.116226739630436
4,15,0.0381216500960545
4,16,0.148747945035055
4,17,0.20842026752813
4,18,0.0428397897389513
4,19,0.204667711282393
4,20,0.193215150983272
4,21,0.149610017708732
4,22,0.247722386222298
4,23,0.21950006763885
4,24,0.192181746245811
4,25,0.273583424644063
4,26,0.23030778616989
4,27,0.120355274476283
4,28,0.161093414178561
4,29,0.477429924870791
4,30,0.616534204162974
4,31,0.56730242321961
4,32,0.379486421279255
4,33,0.337989725978358
4,34,0.286807828649504
4,35,0.137480203631913
4,36,0.20187746496235
4,37,0.174872405838577
4,38,0.240329740037132
4,39,0.123125051612942
4,40,0.188683392162919
4,41,0.132914749824468
4,42,0.137990380628872
4,43,0.131912270761073
4,44,0.27979196670338
4,45,0.171893633370135
4,46,0.159593082849097
4,47,0.202067088449374
4,48,0.0889727237916666
4,49,0.188004144595748
4,50,0.100136261226842
4,51,0.177744362313697
4,52,0.143486030628965
4,53,0.16187223075223
4,54,0.163366411697651
4,55,0.0859305640781785
4,56,0.0932283694667667
4,57,0.406069575784309
4,58,0.235012367303621
4,59,0.128637750963962
4,60,0.230886691516958
4,61,0.154390107892935
4,62,0.16469116123578
4,63,0.197927219661078
4,64,0.0891063914887155
4,65,0.147551876914809
4,66,0.0473087393919765
4,67,0.0812781103803406
4,68,0.206970786148614
4,69,0.135727882412341
4,70,0.197166832533502
4,71,0.229967169546247
4,72,0.329586303000571
4,73,0.352573245914682
4,74,0.302939157853354
4,75,0.221156264701882
4,76,0.0956463862823099
4,77,0.287651509576831
4,78,0.176843068965845
4,79,0.345579501592624
4,80,0.0407773332296177
4,81,0.320877511458493
4,82,0.0722314531095345
4,83,0.168503663803499
4,84,0.100618916166099
4,85,0.195082534208134
4,86,0.176154251788843
4,87,0.270711767533941
4,88,0.134756926733488
4,89,0.0914296332008072
4,90,0.184547876958363
4,91,0.0885428257377764
4,92,0.224656215185553
4,93,0.142333887501842
4,94,0.248021192891422
4,95,0.119586174990102
4,96,0.433673099230981
4,97,0.373311986365014
4,98,0.298659288365423
4,99,0.281152791348363
4,100,0.34181856480865
4,101,0.659165339751852
4,102,0.529886517337884
4,103,0.771140844346175
