Region1,Region2,Median_Correlation
4,90,0.306002891724386
4,91,0.252032226115799
4,92,0.282597287151208
4,93,0.34072344635155
4,94,0.304694129606854
4,95,0.138987956249774
4,96,0.556001484798675
4,97,0.48185083144765
4,98,0.318761473816348
4,99,0.311265197268423
4,100,0.443585341318325
4,101,0.654031399976428
4,102,0.591890939384624
4,103,0.725744594047833
4,104,0.798244925440596
4,105,0.683469632580457
4,106,0.749172804430663
4,107,0.590936092181584
4,108,0.423455449163213
4,109,0.604235953913151
4,110,0.458595062155311
4,111,0.445923982003565
4,112,0.559557461718692
4,113,0.235192826306224
4,114,0.246775087956612
4,115,0.277159988767908
4,116,0.271586698427015
4,117,0.300862945482452
4,118,0.331267816749598
4,119,0.291939024779813
4,120,0.215248765937374
4,121,0.41773600216388
4,122,0.327261571155367
4,123,0.241671313738603
4,124,0.297723217220096
4,125,0.322175278424381
4,126,0.261844712064436
4,127,0.339879338355104
4,128,0.269943933377795
4,129,0.292071629967468
4,130,0.228168664082681
4,131,0.499985384672459
4,132,0.455598358611092
4,133,0.588398807271691
4,134,0.496310807251782
4,135,0.474814732499672
4,136,0.470451602138734
4,137,0.339668715962018
4,138,0.35598306419015
4,139,0.428078098564181
4,140,0.371779261447523
4,141,0.350580744544553
4,142,0.382636071309248
4,143,0.310493652418617
4,144,0.146574911735847
4,145,0.220205700243567
4,146,0.257892761198101
4,147,0.376483279349768
4,148,0.37263335485247
4,149,0.507658366143545
4,150,0.28272987493752
4,151,0.309088756556217
4,152,0.316296788398837
4,153,0.302482609709494
4,154,0.0865482403221912
4,155,0.220601061374958
4,156,0.359445020233213
4,157,0.159153148529875
4,158,0.305999964587453
4,159,0.119624914392443
4,160,0.227627123182361
4,161,0.103233116640722
4,162,0.269953000213663
4,163,0.242738182405377
4,164,0.363754435192758
4,165,0.490556195409938
4,166,0.365776066651613
4,167,0.311485216028405
4,168,0.233583888880788
4,169,0.329264712923485
4,170,0.320217509894331
4,171,0.110642369941482
4,172,0.262535866769334
4,173,0.311963704618654
4,174,0.292321333557094
4,175,0.371857271271492
4,176,0.333654677384927
4,177,0.393997724833902
4,178,0.286249594743545
4,179,0.339614232613853
4,180,0.359363809733041
4,181,0.522393483508686
4,182,0.497167492604745
4,183,0.507842194095268
4,184,0.417495004073767
4,185,0.32546336277181
4,186,0.48454351442333
4,187,0.19700747926032
4,188,0.259670187308807
4,189,0.276800714516951
4,190,0.340165296263715
4,191,0.190685314562246
4,192,0.299573367599918
4,193,0.366571768183425
4,194,0.534406102044683
4,195,0.483200003248089
4,196,0.362091224490689
4,197,0.188432455220224
4,198,0.348949424078447
4,199,0.444351261755615
4,200,0.359451962464837
5,1,0.726650062249722
5,2,0.682093323963276
5,3,0.657768422956989
5,4,0.788113323402272
5,5,1
5,6,0.855092981279375
5,7,0.721234180200055
5,8,0.687875875680247
5,9,0.506400056758355
5,10,0.671976953334776
5,11,0.619151011438283
5,12,0.737969590974204
5,13,0.480324585090557
5,14,0.42037030221182
5,15,0.415276044256038
5,16,0.445274468094804
5,17,0.555375466698243
5,18,0.395524129261524
5,19,0.470517727236027
5,20,0.39479698103126
5,21,0.485371409937019
5,22,0.526522325996621
5,23,0.472081543423353
5,24,0.469295829169437
5,25,0.448623357057874
5,26,0.495977793535406
5,27,0.385655004435532
5,28,0.375359154096899
5,29,0.641432215305456
5,30,0.816918254392857
5,31,0.828465307340525
5,32,0.698797089076407
5,33,0.647760861653023
5,34,0.660283146818873
5,35,0.405279535291861
5,36,0.44492688415504
5,37,0.495462593588465
5,38,0.56732920729384
5,39,0.415743279366306
5,40,0.483948602821504
5,41,0.447342610523644
5,42,0.368353559817975
5,43,0.435054887533379
5,44,0.598129433186002
5,45,0.408803899407898
5,46,0.38308508228074
5,47,0.390488666477394
5,48,0.344716689204653
5,49,0.349826555324959
5,50,0.266213795329283
5,51,0.353043231068928
5,52,0.156263960509758
5,53,0.333657386881507
5,54,0.270142728575906
5,55,0.237747594080087
5,56,0.364177693870237
5,57,0.699031298311784
5,58,0.53902953887352
5,59,0.442380051828112
5,60,0.585636911033094
5,61,0.357495588554928
5,62,0.369244758228099
5,63,0.356680797042915
5,64,0.38861923970418
5,65,0.34557972927687
5,66,0.281714402331419
5,67,0.40869858679553
5,68,0.463530020655597
5,69,0.279651930632143
5,70,0.251024353419887
5,71,0.368174032228543
5,72,0.549683892403504
5,73,0.595734222488164
5,74,0.50108215634833
5,75,0.553431912633227
5,76,0.267868450235797
5,77,0.551256540281204
5,78,0.520255075073576
5,79,0.510812147746188
5,80,0.0648653914990905
5,81,0.295741813621383
5,82,0.23268701951419
5,83,0.352365158185459
5,84,0.2743829994474
5,85,0.455721821795355
5,86,0.404780871379662
5,87,0.478789063871386
5,88,0.220190577554111
5,89,0.232929134142064
5,90,0.325096601912476
5,91,0.218305642641649
5,92,0.378409392434599
5,93,0.301248453386627
5,94,0.343000310495391
5,95,0.35891578392175
5,96,0.748227369579275
5,97,0.614491778432819
5,98,0.511220772421586
5,99,0.577919606447322
5,100,0.618678798596638
5,101,0.684951519710967
5,102,0.706976164054044
5,103,0.674569078509498
5,104,0.67636719159164
5,105,0.77002083013749
5,106,0.723300505910879
5,107,0.658517084108838
5,108,0.558905238984519
5,109,0.596250182860742
5,110,0.558997486317013
5,111,0.590106187263047
5,112,0.630770304707029
5,113,0.328664887803843
5,114,0.349632015007984
5,115,0.439930157830502
5,116,0.267656924556668
5,117,0.436350404114431
5,118,0.412949132121278
5,119,0.447766537257177
5,120,0.304283495423513
5,121,0.529276883600517
5,122,0.413932133375249
5,123,0.35103959873172
5,124,0.240264167172497
5,125,0.358711913793035
5,126,0.224166916897929
5,127,0.370964536134761
5,128,0.321761727203797
5,129,0.318130916941972
5,130,0.147398099641753
5,131,0.543718623222996
5,132,0.628125953221807
5,133,0.682344380568808
5,134,0.596494723920835
5,135,0.526503987527179
5,136,0.573841962898005
5,137,0.29383697016589
5,138,0.406519419764695
5,139,0.57741784589311
5,140,0.449478794794469
5,141,0.346474598908574
5,142,0.411787773705758
5,143,0.335021545589505
5,144,0.221485791786083
5,145,0.211369222656937
5,146,0.208833200152155
5,147,0.380914078692623
5,148,0.51229716732684
5,149,0.608790282760318
5,150,0.366202459522601
5,151,0.296976511674264
5,152,0.2343408372653
5,153,0.227231254602086
5,154,0.172454690270516
5,155,0.173945072347981
5,156,0.216355777593267
5,157,-0.0151596401140283
5,158,0.358054594292937
5,159,0.0699645366740385
5,160,0.210295282412258
5,161,0.189777506208797
5,162,0.286628382873239
5,163,0.299507757794454
5,164,0.40005904773912
5,165,0.436843515097212
5,166,0.399193932620042
5,167,0.350182967281463
5,168,0.313393524967125
5,169,0.333100339205051
5,170,0.304936028907435
5,171,0.113132117340381
5,172,0.344378617534316
5,173,0.277996585186808
5,174,0.331587455367685
5,175,0.303000682225512
5,176,0.347038897974685
5,177,0.23494717988331
5,178,0.230700610246714
5,179,0.360840625939109
5,180,0.247246781116326
5,181,0.615955425818576
5,182,0.509181478478829
5,183,0.426178440476134
5,184,0.420941545365686
5,185,0.264193979541376
5,186,0.555146871820135
5,187,0.0674984719016114
5,188,0.183088446692246
5,189,0.170182349576427
5,190,0.266799106957473
5,191,0.240568965709375
5,192,0.23395804285838
5,193,0.285569112195057
5,194,0.534795730210897
5,195,0.574056707460479
5,196,0.513366432367395
5,197,0.222588252307781
5,198,0.323075286948726
5,199,0.488326020226857
5,200,0.425956067594619
6,1,0.741150122543836
6,2,0.523874089196421
6,3,0.709291685118079
6,4,0.772119973267941
6,5,0.855092981279375
6,6,1
6,7,0.76159617234744
6,8,0.740189406342307
6,9,0.602823582161635
6,10,0.787480875182778
6,11,0.799551891067808
6,12,0.898391311480203
6,13,0.486493603730844
6,14,0.471657257815392
6,15,0.4378167274557
6,16,0.507835760284179
6,17,0.590944674649489
6,18,0.408421719774709
6,19,0.513236811245045
6,20,0.43630700015932
6,21,0.459199689173363
6,22,0.518224493677147
6,23,0.476315773682903
6,24,0.451535086699326
6,25,0.544642895731356
6,26,0.507473487182988
6,27,0.460765984312518
6,28,0.415317791944433
6,29,0.614619393307453
6,30,0.722357479193202
6,31,0.784846495338953
6,32,0.805528831603813
6,33,0.742597748265523
6,34,0.663903071175682
6,35,0.521272071256348
6,36,0.538899724785705
6,37,0.596838777636461
6,38,0.609373815369557
6,39,0.463404103018849
6,40,0.449164165005963
6,41,0.409033637978465
6,42,0.377865263785838
6,43,0.354333187949003
6,44,0.62400547266973
6,45,0.441721020343786
6,46,0.368278066851587
6,47,0.404362949572247
6,48,0.360546564810449
6,49,0.340987749052254
6,50,0.246645924052923
6,51,0.312760507599201
6,52,0.175933103857319
6,53,0.267259804377083
6,54,0.180892686025709
6,55,0.207012261367658
6,56,0.356469761625475
6,57,0.611287910663649
6,58,0.60485818352159
6,59,0.483260314446776
6,60,0.61926403956717
6,61,0.49349765694751
6,62,0.371220211161069
6,63,0.378154061794166
6,64,0.415221398231324
6,65,0.336068647246027
6,66,0.314452640229509
6,67,0.456907921613196
6,68,0.467199280556169
6,69,0.347365793373906
6,70,0.197994477842092
6,71,0.277845770027624
6,72,0.680445824529144
6,73,0.632264953032056
6,74,0.532428759513487
6,75,0.520713064575683
6,76,0.306422731414836
6,77,0.54944398948156
6,78,0.570953301214384
6,79,0.553429181604034
6,80,0.0732438172855104
6,81,0.223685976164944
6,82,0.216334918966609
6,83,0.288054028511306
6,84,0.260314450578607
6,85,0.429904709047135
6,86,0.403239706200183
6,87,0.512093801838098
6,88,0.162062644682604
6,89,0.189859150572604
6,90,0.304358105237914
6,91,0.347707989990386
6,92,0.321371585275891
6,93,0.257765946418062
6,94,0.327318218209792
6,95,0.279558906649824
6,96,0.765957145617273
6,97,0.672028984751449
6,98,0.510685038796168
6,99,0.457788716653874
6,100,0.591893572881908
6,101,0.68896726182143
6,102,0.588990364393691
6,103,0.611177369788895
6,104,0.517976993991362
6,105,0.657006291134797
6,106,0.799648651197278
6,107,0.689493898294483
6,108,0.537366165463892
6,109,0.768135905089159
6,110,0.605093724747566
6,111,0.68354560534336
6,112,0.741482869124516
6,113,0.310806331950212
6,114,0.272141067572732
6,115,0.382319528443392
6,116,0.279373964215336
6,117,0.333786105372796
6,118,0.319054546357156
6,119,0.316313315577558
6,120,0.268291929799521
6,121,0.469567608685968
6,122,0.404521737841813
6,123,0.321545238334038
6,124,0.261876334861543
6,125,0.316882862853653
6,126,0.211344301666592
6,127,0.351970372321729
6,128,0.184204326993739
6,129,0.230782334300137
6,130,0.163762761248516
6,131,0.478528272310189
6,132,0.518387199193018
6,133,0.697818599049403
6,134,0.64489516488648
6,135,0.491861609542535
6,136,0.597926276476713
6,137,0.268889458999175
6,138,0.386393741709906
6,139,0.588242322982531
6,140,0.446964136857359
6,141,0.30574920167609
6,142,0.401239643460496
6,143,0.234814831064613
6,144,0.230911644664573
6,145,0.248492812031489
6,146,0.14843995579253
6,147,0.365582347124021
6,148,0.427709811060347
6,149,0.589154048987169
6,150,0.392297097514512
6,151,0.306388545054356
6,152,0.226184935357577
6,153,0.199321082834581
6,154,0.113667316559631
6,155,0.159808606814802
6,156,0.230244001870941
6,157,0.0682797198233183
6,158,0.21278115507836
6,159,0.0591799524901395
6,160,0.0636342852921747
6,161,0.194457737012792
6,162,0.179571358884075
6,163,0.288575556304805
