Region1,Region2,Median_Correlation_MCI,Median_Correlation_CN
49,142,0.433041484504614,0.22133074512056
49,143,0.4290781828659,0.206802154462986
49,144,0.248285214239601,0.246000847974835
49,145,0.513595872227394,0.144426327852072
49,146,0.533207235533236,0.231418885694607
49,147,0.56919832616262,0.602251124191701
49,148,0.533582398733403,0.608046872960054
49,149,0.49136054175213,0.519449245935357
49,150,0.570574043485109,0.489828046258514
49,151,0.462072879944081,0.254913948897054
49,152,0.468777201253786,0.320810235869795
49,153,0.563195441943047,0.362500158118486
49,154,0.44719181469393,0.129331533834806
49,155,0.595229957075504,0.34872438261572
49,156,0.59714638721085,0.60459380491157
49,157,0.0595745088874546,0.0106465538328466
49,158,0.302726145726647,0.210935813009447
49,159,0.146348419864966,0.137486730214523
49,160,0.275724825622904,0.0522911771787472
49,161,0.125676223292996,0.31038692437917
49,162,0.231758577376038,0.166669259436226
49,163,0.242403671722222,0.304243441414869
49,164,0.409627342716677,0.162795559790321
49,165,0.359474796085494,0.245267808946696
49,166,0.358884567743593,0.23677702942389
49,167,0.46150004898193,0.288572613583219
49,168,0.554631398614065,0.215591781296216
49,169,0.530536425122444,0.170020159786328
49,170,0.492774726685658,0.494266025401101
49,171,0.165348108801292,0.030680500568236
49,172,0.325743796698893,0.0773904265162902
49,173,0.407279967260736,0.0649790886542616
49,174,0.455294734534912,0.166973375297258
49,175,0.385820415553408,0.203196822828152
49,176,0.462370481343832,0.137616798041583
49,177,0.112504411338981,0.0216227384661587
49,178,0.294072376710183,0.232773502707319
49,179,0.556936366144968,0.358488320576692
49,180,0.434332779860932,0.176145610389926
49,181,0.458028381388476,0.314862248954094
49,182,0.385392433363433,0.334670360516935
49,183,0.546081527511655,0.555389018969641
49,184,0.428286653930873,0.0393467533566617
49,185,0.431499038847424,0.256655561333411
49,186,0.460917307814696,0.401588796471571
49,187,0.451268003264055,0.302667072026221
49,188,0.42366435943817,0.558737077703079
49,189,0.541443494264494,0.31877850869144
49,190,0.380199971485893,0.080796334809989
49,191,0.227093182204487,0.163492755321998
49,192,0.50011900083011,0.301775126522035
49,193,0.542506902418818,0.119574683811831
49,194,0.363795081216361,0.0249054691098626
49,195,0.433465847556229,0.325696011260539
49,196,0.36103034119267,0.175142292657639
49,197,0.474815428765514,0.0682178618817993
49,198,0.402236610375366,0.0495360516705839
49,199,0.470281296729858,0.0456076077506742
49,200,0.560652404988178,0.0902193118967892
50,1,0.326589276393721,0.26869199323467
50,2,0.227147872714806,0.346111934834686
50,3,0.256285867645515,0.292225902237269
50,4,0.114615240802925,0.275240361260442
50,5,0.147345288121326,0.266213795329283
50,6,0.245091658882658,0.246645924052923
50,7,0.213385470194037,0.280625222526721
50,8,0.254036983586587,0.269410223523749
50,9,0.207328411419093,0.318169854064735
50,10,0.303444222972234,0.310033702337686
50,11,0.428481605163364,0.444074811143639
50,12,0.300580742765734,0.316233243334814
50,13,0.67032033685639,0.741266969585111
50,14,0.440665300698702,0.524354913516024
50,15,0.543407714522247,0.571160070992134
50,16,0.552317770616094,0.583327596228372
50,17,NaN,0.568023769665058
50,18,NaN,0.539881949472624
50,19,0.538840597288101,0.576794227152355
50,20,NaN,0.563431579388396
50,21,0.3690880743568,0.468191029940873
50,22,0.39801914564806,0.465580009361542
50,23,0.412407128840063,0.592797340984256
50,24,0.495821795044063,0.555897729128263
50,25,0.483976874411409,0.384088700994519
50,26,0.462559458625311,0.543187990521795
50,27,0.576844882642151,0.622590840263109
50,28,0.627395450517724,0.616816087232237
50,29,0.256095893677613,0.327963862879155
50,30,0.277616180578847,0.324566937875134
50,31,0.295871669649064,0.28290130618584
50,32,0.535421622371463,0.329861100026822
50,33,0.493996997932155,0.473560722642717
50,34,NaN,0.402000228770748
50,35,0.565815383174319,0.567676179838681
50,36,0.544366462919419,0.48440959448663
50,37,0.5902445316944,0.43708934604947
50,38,NaN,0.491506497156475
50,39,0.679728673108833,0.592068794402163
50,40,0.547057269504897,0.585495638073094
50,41,0.370204851482438,0.593846796780491
50,42,0.584247900034729,0.690025967647343
50,43,0.576446933027678,0.691211367729616
50,44,0.621390462661105,0.667115649454665
50,45,0.792732080990083,0.822696654890169
50,46,0.652684986996247,0.688844194991912
50,47,0.611713106081571,0.454350909438922
50,48,0.793423216358187,0.803868496963552
50,49,0.684167918018679,0.735493229161784
50,50,1,1
50,51,0.214161858321637,0.285929757204837
50,52,0.271576760326308,0.244269695580995
50,53,0.261877351568393,0.391821497564466
50,54,0.131393044987009,0.26045124438234
50,55,0.102088794248154,0.356669485857045
50,56,0.362021350921269,0.422682053137534
50,57,0.269491663126024,0.361035907527966
50,58,0.574279502081434,0.381578875984418
50,59,0.613003653728928,0.500185719342412
50,60,0.609567621292755,0.391553940618394
50,61,0.631588779358782,0.639685254821881
50,62,0.712150759305256,0.659146612810124
50,63,0.662392021033476,0.655371870356581
50,64,0.676254609719191,0.667120538280034
50,65,0.690783772471725,0.652308672225278
50,66,0.65129241226491,0.676034231239825
50,67,0.335441431151027,0.379793095108431
50,68,0.557074190372194,0.397302531338063
50,69,0.69785069256181,0.644681255496366
50,70,0.3786191199556,0.343663542315378
50,71,0.675328605421221,0.591526474310662
50,72,0.453843698620189,0.483998734422968
50,73,0.540059185372557,0.529676412874628
50,74,0.558083035583576,0.669191360445979
50,75,0.458847677860265,0.435327247440245
50,76,0.745801353442773,0.711555187630225
50,77,0.466211017438558,0.509860461770749
50,78,0.582775863977351,0.676208793125496
50,79,0.501733284531577,0.487485445833824
50,80,0.444762228275398,0.298379693296752
50,81,0.463226004996615,0.220852867028548
50,82,0.76095244171106,0.785316840735372
50,83,0.167022591613788,0.416290777606726
50,84,0.194575644090593,0.207318963741779
50,85,0.309600812913029,0.303823090892349
50,86,0.398485776696839,0.349500047110833
50,87,0.51046168846466,0.483090167174722
50,88,0.817566393199032,0.766984922731377
50,89,0.736498173511965,0.711089833700643
50,90,0.855654171684252,0.829582775334595
50,91,NaN,0.656131792061335
50,92,0.433269245139975,0.545506901418245
50,93,0.305016468185705,0.315564547215357
50,94,0.423056338651183,0.479194832192598
50,95,0.616253624576022,0.642505111060098
50,96,0.341517402580867,0.328936341058063
50,97,0.327603596711704,0.449422938795826
50,98,0.280152882309922,0.348603746613976
50,99,0.282907889011587,0.39130634725761
50,100,0.424022576179893,0.351510824460163
50,101,0.317138260071702,0.241504426435018
50,102,0.270557486845608,0.185913562079971
50,103,0.322839756314032,0.268048206444437
50,104,0.207780136787093,0.238915054536739
50,105,0.279932343742395,0.0994078465812188
50,106,0.263623972845781,0.256563086686268
50,107,0.254038327005112,0.205440856444364
50,108,0.269234655901083,0.369925906723633
50,109,0.321660152682548,0.306439344950593
50,110,0.305149580509131,0.337703289282462
50,111,0.438030268525425,0.385484880309521
50,112,0.271705542265042,0.42270369272262
50,113,0.472839296365903,0.440668314673507
50,114,0.525227391194236,0.53237285710353
50,115,0.669216145487973,0.700236632718706
50,116,0.438234280855792,0.466947065731313
50,117,0.561782399309266,0.501793663305627
50,118,0.513317638068393,0.515826898642617
50,119,0.490973195559081,0.541509749253394
50,120,NaN,0.584753832194364
50,121,NaN,0.594429281775614
50,122,0.544206397701979,0.606847434136155
50,123,NaN,0.561747854271146
50,124,0.433989181409343,0.432585071651698
50,125,0.458100753093642,0.351416080372122
50,126,0.459318255793832,0.508318581023198
50,127,0.436153628768229,0.417678565092002
50,128,0.505337832824613,0.398600983368772
50,129,0.471683532881171,0.442854649618639
50,130,0.558248889617764,0.473864218734156
50,131,0.371702294370012,0.252881004127246
50,132,0.332793651757028,0.213759770891018
50,133,0.391978840588714,0.345624783248739
50,134,0.523688323500887,0.448993190426632
50,135,0.536279507385417,0.480070630116296
50,136,0.555224467957095,0.431660610522764
50,137,0.510568965083652,0.430684241310483
50,138,0.495227908550082,0.433409966362547
50,139,0.58679630382216,0.531910814924022
50,140,NaN,0.496787879620883
50,141,0.581033816944583,0.538426918995178
50,142,0.57346794256295,0.441132670929115
50,143,0.628856029049788,0.506822289954472
50,144,0.336761580819437,0.429248994374495
50,145,0.492666744397238,0.396493846173538
50,146,0.547000802828307,0.432385224907095
50,147,0.762625747589288,0.79469609212463
50,148,0.584652960593806,0.732941627758055
50,149,0.610075726160984,0.66926865887847
50,150,0.674590751271711,0.701780473622931
50,151,0.473894461903673,0.44665618329379
50,152,0.560872862136679,0.547844816211452
50,153,0.742578162786797,0.699042899513811
50,154,0.490363845800498,0.438136689604435
50,155,0.625952083648956,0.542752153309037
50,156,0.895599008794023,0.877326569399725
50,157,0.22822417234425,0.19134865199683
50,158,0.334867484504048,0.300038871418256
50,159,0.316312035374714,0.297144990238696
50,160,0.365042197956512,0.248758496244576
50,161,0.129443000290635,0.271052719774532
50,162,0.187094973038045,0.134803768777593
50,163,0.321723212746556,0.33016527991389
50,164,0.428364801033173,0.321551647108968
50,165,0.467974642892387,0.402788942374568
50,166,0.50754417178103,0.414770499176379
50,167,0.641770926667512,0.600247284706517
50,168,0.697032649471247,0.44087173940374
50,169,0.717476939432495,0.473538875009621
50,170,0.699656203032754,0.654570739525128
50,171,0.0855932906467734,0.34887371832689
50,172,0.411761671937361,0.258353958291122
50,173,0.51936201471254,0.385199722376604
50,174,0.541212438654737,0.442584085133638
50,175,0.6725043801861,0.554929827564199
50,176,0.694199360069026,0.513974746466512
50,177,0.23646958249786,0.229043487635202
50,178,0.623788018575202,0.532456776871176
50,179,0.747507280561563,0.718428260647872
50,180,0.661779915596013,0.582047530604611
50,181,0.518988689690425,0.487447921922482
50,182,0.591915529807477,0.473909246613873
50,183,0.586550246979561,0.685415134444892
50,184,0.526422704725164,0.403899489697203
50,185,0.73131173682273,0.604139296470072
50,186,0.533560451155544,0.51786705682429
50,187,0.609891870043133,0.66676483668227
50,188,0.714630168521328,0.789620776901887
50,189,0.774193419989839,0.727590138927679
50,190,0.34907657518099,0.366511914570442
50,191,0.28224901968357,0.297766330010429
50,192,0.747499950328836,0.645296634864331
50,193,0.503002150005218,0.437725294601335
50,194,0.392635627151627,0.241520497762961
50,195,0.351564920297607,0.411259317645103
50,196,0.272522345715131,0.288869277891233
50,197,0.401760299760524,0.346344406041283
50,198,0.365221873416202,0.278930758754145
50,199,0.388723777723202,0.292953405626857
50,200,0.453331463732769,0.338716481451464
51,1,0.441528666646147,0.379532609015476
51,2,0.392808807462189,0.270079751365381
51,3,0.414117526084805,0.352089482885465
51,4,0.298696366183754,0.347916766675873
51,5,0.328301571092766,0.353043231068928
51,6,0.302376190220994,0.312760507599201
51,7,0.413836136287816,0.338865713453109
51,8,0.382425625410443,0.32105606710949
51,9,0.373187083516215,0.335753762294695
51,10,0.379358240703725,0.318168894284757
51,11,0.320769730485404,0.348765393908258
51,12,0.28298070033199,0.32815321994032
51,13,0.239681674153684,0.403732545937464
51,14,0.104500989688206,0.269056651391385
51,15,0.217898963268795,0.355111803558247
51,16,0.251742891601311,0.325597556263614
51,17,NaN,0.208621920315004
51,18,NaN,0.254354083872423
51,19,0.314163946917855,0.220789909596765
51,20,NaN,0.206214340353858
51,21,0.531444559493621,0.367482290836706
51,22,0.519125380705166,0.389624080054282
51,23,0.417459481374018,0.385896656033612
51,24,0.438637443426925,0.410448639228665
51,25,0.389859599271038,0.279913800103125
51,26,0.333859862860852,0.377762989011808
51,27,0.237912604066974,0.340882713998341
51,28,0.313369298778512,0.289267173126387
51,29,0.475260078030655,0.488841820276247
51,30,0.43150236496838,0.391325367003334
51,31,0.41091714881581,0.32698004949735
51,32,0.286500176381995,0.285655589310041
51,33,0.289843503595074,0.210836345964139
51,34,NaN,0.212265254045419
51,35,0.240513264367977,0.377349290487219
51,36,0.230917643878622,0.296552721187075
51,37,0.17216221570232,0.189447318915175
51,38,NaN,0.169373398459414
51,39,0.274076957222886,0.336610900371902
51,40,0.281649271905298,0.442790134539345
51,41,0.506443326229639,0.391808631451947
51,42,0.391527204291042,0.390909867614262
51,43,0.390492989717627,0.377915899569764
51,44,0.291960113048093,0.299645205900175
51,45,0.213337232956577,0.373531809332343
51,46,0.309138979125522,0.279770858002241
51,47,0.289022778087426,0.273072071178859
51,48,0.236868904565126,0.349935762652261
51,49,0.35951453062246,0.394614246082359
51,50,0.214161858321637,0.285929757204837
51,51,1,1
51,52,0.514281483323799,0.502392947298541
51,53,0.445657885604602,0.579081236245454
51,54,0.38733902971936,0.426199402809687
51,55,0.702895979347705,0.677087035428419
51,56,0.581422919663072,0.36876320018128
51,57,0.454810269635061,0.398029543360317
51,58,0.245529183973095,0.225194645907083
51,59,0.21315034225301,0.290680852672203
51,60,0.193964985048872,0.26242198179487
51,61,0.312116968668839,0.301772039566184
51,62,0.289988588336367,0.387125736843081
51,63,0.262761424666841,0.407529891801663
51,64,0.226510868539704,0.287893232678012
51,65,0.202020858977648,0.322915665378538
51,66,0.163349433401731,0.144565948476358
51,67,0.367007536585002,0.347475382991368
51,68,0.200424657732904,0.285433203012023
51,69,0.179777076744586,0.313204870902262
51,70,0.427705663056293,0.530919876785831
51,71,0.271288016963209,0.367683667706371
51,72,0.290926752538068,0.32327766486566
51,73,0.291680803471784,0.212267960302447
51,74,0.329034721855369,0.407071871574747
51,75,0.190765152245982,0.256748889814521
51,76,0.1367989208843,0.283302867482595
51,77,0.370262895720466,0.360909690067367
51,78,0.301652339554407,0.397912752467454
51,79,0.314721654367276,0.240902840301875
51,80,0.346160808110283,0.258393252096168
51,81,0.295916886185236,0.557768083166633
51,82,0.148186872320084,0.225358876956538
51,83,0.532054002139195,0.583547647451785
51,84,0.214231174122452,0.3405576607185
51,85,0.460348490447924,0.350853202426474
51,86,0.470521544259485,0.286122798886925
51,87,0.267310112520442,0.340657828518394
51,88,0.308051615341564,0.383284988432307
51,89,0.157589442944204,0.279529301525368
51,90,0.19430575889289,0.287681871012122
51,91,NaN,0.188683064211912
51,92,0.692804493633978,0.659317051765383
51,93,0.605956780685212,0.684037610807864
51,94,0.52451906643475,0.528406242170488
51,95,0.477892360114854,0.383279769578042
51,96,0.360122093927278,0.332594052225483
51,97,0.360055935360091,0.411176246318396
51,98,0.475715584982363,0.449018083026065
51,99,0.496849443438845,0.352762449806515
51,100,0.399645102919455,0.357240689168925
51,101,0.418263332032078,0.37921708266252
51,102,0.367180326090727,0.251550444152315
51,103,0.40050617034672,0.356454634740198
51,104,0.439603740836295,0.301078131690571
51,105,0.337969241521179,0.233602588849855
51,106,0.319726568019758,0.223181148139019
51,107,0.344481384932063,0.263115085607399
51,108,0.447694770107005,0.328628405932039
51,109,0.383290858408613,0.317628796067805
51,110,0.410105912472288,0.302892888579916
51,111,0.36784465317915,0.282627673600957
51,112,0.297163481234328,0.308514655002798
51,113,0.242628543513667,0.157862881182581
51,114,0.27635053241632,0.184830528178708
51,115,0.266006596829342,0.309295572608774
51,116,0.244487643334176,0.14303440353835
51,117,0.362323515696681,0.14843375409946
51,118,0.324831010592055,0.166750089638469
51,119,0.326273795978729,0.196600329873828
51,120,NaN,0.164686469509705
51,121,NaN,0.219388117657193
51,122,0.288844147504358,0.346845511846988
51,123,NaN,0.169024920471102
51,124,0.474219503522389,0.260257889143515
51,125,0.418821845263044,0.250491686444329
51,126,0.369806766289707,0.268709126939047
51,127,0.30790015941418,0.237223037828261
51,128,0.341541481978175,0.221857894256301
51,129,0.410766684879596,0.202031059172846
51,130,0.166264622827628,0.203243236035413
51,131,0.342973163888117,0.272855503831264
51,132,0.308874128744659,0.271349194842367
51,133,0.317384391631391,0.341978907045226
51,134,0.311079071130014,0.238140927045607
51,135,0.323549166504916,0.263711149246817
51,136,0.29002486543688,0.284789885381666
51,137,0.249538979081616,0.216818357128128
51,138,0.261137071199004,0.197223927473145
51,139,0.361469902286621,0.184764484917406
51,140,NaN,0.145468131979047
51,141,0.273855029694523,0.170135474771651
51,142,0.311161854784633,0.235087835343355
51,143,0.162981265585877,0.161855681592736
51,144,0.445695721680799,0.207391935990559
51,145,0.540968924352714,0.216400787080215
51,146,0.347179588362098,0.232971973642588
51,147,0.307634620074868,0.318895089855903
51,148,0.296223437613125,0.333746907986349
51,149,0.308895010991163,0.356615866526917
51,150,0.359003285689298,0.269239838736543
51,151,0.273411869057455,0.208703059546609
51,152,0.254346772133228,0.181293915792181
51,153,0.190731498669181,0.202944938588658
51,154,0.369648323765329,0.30554647789562
51,155,0.328184354994727,0.0443571949657775
51,156,0.258991565078316,0.236699423820273
51,157,0.25167405701105,0.245283988819751
51,158,0.637076944072774,0.648647709305485
51,159,0.367878322967098,0.276934614937793
51,160,0.208649732037231,0.382212431640368
51,161,0.521216547700111,0.490234809131208
51,162,0.322510782594289,0.394589791627408
51,163,0.492098868730683,0.462251625807619
51,164,0.431847133732076,0.346722659824865
51,165,0.212231991539688,0.288801291245636
51,166,0.259881237640967,0.241403632086837
51,167,0.315085953434791,0.211760088807193
51,168,0.182255801678532,0.197264086051282
51,169,0.163063366133323,0.241885349261081
51,170,0.264909887863544,0.205093437959907
51,171,0.559725174597065,0.161851878725861
51,172,0.312849899499186,0.311609408475432
51,173,0.220747383567231,0.185477841860278
51,174,0.222973795048236,0.208212307013142
51,175,0.175272179625239,0.178350508714627
51,176,0.275858878542445,0.133786905806564
51,177,0.344096823233296,0.459328263184837
51,178,0.216350311852486,0.23323297521839
51,179,0.315645578125737,0.302676353105058
51,180,0.210356213732717,0.208545979093473
51,181,0.354803366731683,0.308632665095215
51,182,0.291062959339375,0.269868065544561
51,183,0.337967481003272,0.356482085688374
51,184,0.286098096479864,0.24889058098819
51,185,0.196032438118676,0.180086869589058
51,186,0.374883425276652,0.320999680110203
51,187,0.249278718434763,0.104416889837918
51,188,0.225730182596703,0.128754370244978
51,189,0.33373080543368,0.369319531305772
51,190,0.42736369931949,0.157463528577532
51,191,0.575015231922508,0.476800173062702
51,192,0.269519665198162,0.257838619755765
51,193,0.477766109158366,0.259758346957604
51,194,0.369766870736643,0.26757265074032
51,195,0.422813180693367,0.356542317760771
51,196,0.431617538932131,0.340122409942437
51,197,0.511495536766177,0.160002441833798
51,198,0.43065648249477,0.247527068651275
51,199,0.397626564348968,0.240337025982501
51,200,0.422785971069964,0.270624013990232
52,1,0.272214444133116,0.318133029996909
52,2,0.354984203472077,0.425551678045076
52,3,0.360902901600727,0.315023901564802
52,4,0.159625053247963,0.258791161296188
52,5,0.148988249877296,0.156263960509758
52,6,0.111248756912853,0.175933103857319
52,7,0.181619723691311,0.215206291060148
52,8,0.195728237619159,0.275601623986687
52,9,0.17715353928823,0.281333884759077
52,10,0.282264993551284,0.283020550618491
52,11,0.29422491599292,0.296929945573606
52,12,0.191457227956519,0.204098028536293
52,13,0.335477283003357,0.294623817307188
52,14,0.213774755487779,0.160724642074669
52,15,0.250377341375573,0.200747746143567
52,16,0.299572474795662,0.217689081182987
52,17,NaN,0.213672329750758
52,18,NaN,0.140995766380831
52,19,0.377122809565197,0.338338265591252
52,20,NaN,0.276610991292523
52,21,0.183033497797701,0.172719656479675
52,22,0.209761235363358,0.172472176532899
52,23,0.201634204738504,0.216664625405498
52,24,0.112688286498362,0.218564164228963
52,25,0.190913442915706,0.199097265067639
52,26,0.14606555307084,0.205435194696522
52,27,0.219821134823039,0.249350172112067
52,28,0.252018370357066,0.243765751902295
52,29,0.313971884713105,0.313985233606602
52,30,0.268320354966986,0.331916597320846
52,31,0.15440155665981,0.247125980554768
52,32,0.346840440471853,0.244083976712647
52,33,0.258548131775022,0.272824519806068
52,34,NaN,0.191341426617245
52,35,0.286029567687117,0.222308205532608
52,36,0.263020807445043,0.197257936058306
52,37,0.172972315035892,0.181629454292457
52,38,NaN,0.216938804851202
52,39,0.318013255819466,0.166089287794943
52,40,0.233224713208604,0.179787258345886
52,41,0.188479691793719,0.264960922462165
52,42,0.205470731734217,0.094845582565102
52,43,0.216008649140713,0.214134478391851
52,44,0.327036496093665,0.302846598948795
52,45,0.29410819691006,0.290289142692333
52,46,0.316697570397258,0.261719899045859
52,47,0.166849718371043,0.238800843516011
52,48,0.349111998352019,0.165358506700047
52,49,0.308314001110923,0.13782687795045
52,50,0.271576760326308,0.244269695580995
52,51,0.514281483323799,0.502392947298541
52,52,1,1
52,53,0.33413996992157,0.19731581005909
52,54,0.314329287627863,0.368979030281721
52,55,0.120755461316849,0.245939627334471
52,56,0.263420233192446,0.264452674725203
52,57,0.39057785800947,0.329673759160256
52,58,0.328114813634193,0.228311173565442
52,59,0.242805806300264,0.204625104520565
52,60,0.334583204036386,0.234210979225907
52,61,0.325359440873338,0.180995521355789
52,62,0.348143383603434,0.23910099638709
52,63,0.302677803013582,0.219076834346079
52,64,0.22733524389317,0.242004246172097
52,65,0.212295840950789,0.193850548197907
52,66,0.159779437167426,0.197441826416924
52,67,0.452549303532729,0.323861995790194
52,68,0.252356658470837,0.194120568866492
52,69,0.353700611001828,0.200699693626393
52,70,0.38881358360091,0.322745750578165
52,71,0.415775038756757,0.234716297355809
52,72,0.368578899226725,0.278343924838916
52,73,0.338154928636791,0.329152639670903
52,74,0.304582284777351,0.274817260594504
52,75,0.148232732469303,0.165198250847714
52,76,0.222447659626815,0.198674617309071
52,77,0.368595564393809,0.307230344109643
52,78,0.325164355129879,0.317052930383004
52,79,0.270776554751257,0.254053285053575
52,80,0.702060043998973,0.766206694814706
52,81,0.540906359775308,0.26948998691031
52,82,0.5427441671955,0.436249553100094
52,83,0.347792954481201,0.257912170721062
52,84,0.288704962280603,0.34830637339222
52,85,0.284742027658281,0.143502472461811
52,86,0.267071538428957,0.280383388542584
52,87,0.158979633098561,0.148740602927012
52,88,0.427395392070272,0.3564442276775
52,89,0.400169940398893,0.200363920923413
52,90,0.223065136974277,0.235025326729856
52,91,NaN,0.251416358940583
52,92,0.33725258019187,0.369036017404774
52,93,0.558001253235777,0.529010679870359
52,94,0.377792471547814,0.335670600106823
52,95,0.318391424624211,0.176901238619176
52,96,0.170221920054025,0.176998181868571
52,97,0.267485568677706,0.295006374327879
52,98,0.224797881794618,0.339184733651851
52,99,0.179857981119465,0.190488133787238
52,100,0.272090875765537,0.234264889436635
52,101,0.260207264373496,0.363292152188419
52,102,0.30877117946182,0.385156817594619
52,103,0.234573700799648,0.240036520717582
52,104,0.273828302260452,0.18591120839218
52,105,0.272215271170699,0.23140411681073
52,106,0.164598377265495,0.16445359417304
52,107,0.249242905846244,0.272457309667973
52,108,0.22358673857407,0.282326061410193
52,109,0.271875845686712,0.224338809192856
52,110,0.256834401681863,0.260665149310596
52,111,0.279680111837294,0.29739505583573
52,112,0.188803902844574,0.26144121398456
52,113,0.154228955701155,0.298345406647957
52,114,0.20473870564703,0.339296859887061
52,115,0.304612327671667,0.307229676014393
52,116,0.215629715072347,0.348236523825494
52,117,0.28422350631971,0.253896415738712
52,118,0.25848118484707,0.402060715497823
52,119,0.302376356899831,0.357143740581179
52,120,NaN,0.289799757463466
52,121,NaN,0.297636965435918
52,122,0.323759343033961,0.367224407950919
52,123,NaN,0.338591193903723
52,124,0.259241374484228,0.393397740832832
52,125,0.178922956600613,0.343897813477574
52,126,0.21052769021706,0.299913152692306
52,127,0.242858344138958,0.408606833177582
52,128,0.156481036903783,0.386877476554261
52,129,0.18949023474543,0.30930696476503
52,130,0.207994145911225,0.271421999234807
52,131,0.326178535294279,0.374847593056048
52,132,0.20387636382261,0.308458475750176
52,133,0.335288152002633,0.297565621576597
52,134,0.319299161157023,0.303430060244204
52,135,0.231240191837171,0.276246995748161
52,136,0.230425164633108,0.28542567943491
52,137,0.184155301086342,0.338731890012518
52,138,0.22881324711185,0.363630104507284
52,139,0.327247085084184,0.288244090263511
52,140,NaN,0.257991081437536
52,141,0.21538776113414,0.332017185631989
52,142,0.171398866537844,0.330787850556775
52,143,0.103490653372955,0.28877728407855
52,144,0.247199996910646,0.30296107120671
52,145,0.314182780267007,0.380106664434414
52,146,0.239556458465989,0.319720562995054
52,147,0.2873590006153,0.291562898892851
52,148,0.337921551560948,0.304300679147397
52,149,0.320879560636861,0.293572240356149
52,150,0.290290761353118,0.359439614406968
52,151,0.117827535321922,0.207035901871885
52,152,0.279110404813618,0.326257749336991
52,153,0.399444911514821,0.243446367365756
52,154,0.338614273395842,0.338712588036553
52,155,0.325944379422187,0.251540363666699
52,156,0.328977687603952,0.220046407317604
52,157,0.719918571987423,0.702302003173961
52,158,0.4197050416414,0.383132683941684
52,159,0.693687923016798,0.69636756998731
52,160,0.366444533800012,0.283822449594352
52,161,0.293867337528637,0.218352199852686
52,162,0.281004009101335,0.440090251306006
52,163,0.129479018118732,0.315692391967503
52,164,0.247280558778921,0.381000112516995
52,165,0.228803939802667,0.27132402861849
52,166,0.21625494500578,0.25733438744183
52,167,0.328832178133086,0.35588530518396
52,168,0.178154795636028,0.35375087543975
52,169,0.257106204251552,0.33416100727691
52,170,0.161419310962128,0.254466757833394
52,171,0.418417244970183,0.288552910321024
52,172,0.416568893276938,0.27299558437605
52,173,0.167324940261598,0.220068054842574
52,174,0.238218289403262,0.230304177073049
52,175,0.263417401893934,0.287941834801503
52,176,0.190882634746446,0.303442303680883
52,177,0.402191783657627,0.457006617074152
52,178,0.436172698773774,0.306152261799949
52,179,0.257553597358785,0.20943146222467
52,180,0.283153577219432,0.284535255213932
52,181,0.268451659664897,0.254453337659756
52,182,0.258932021598503,0.324177460702294
52,183,0.296331309456803,0.290162911340139
52,184,0.246201942321727,0.265542355482908
52,185,0.356263474821305,0.295714622815851
52,186,0.242802786009118,0.365782641524995
52,187,0.545133130506686,0.460238597560922
52,188,0.338670870982167,0.223742812874799
52,189,0.398807522658263,0.333172957304085
52,190,0.403029047246991,0.351117009689055
52,191,0.426039120038921,0.263541614979283
52,192,0.353588751952842,0.170941991830119
52,193,0.372788455952353,0.368072772990438
52,194,0.249301122688106,0.180682015592255
52,195,0.252638282264156,0.251294665244472
52,196,0.190930329293527,0.328307155313168
52,197,0.379232615660313,0.324822293128052
52,198,0.28891420441901,0.355915957666952
52,199,0.237291969989365,0.298461697123508
52,200,0.269620342657062,0.308315995749807
53,1,0.355503504992113,0.380475365523177
53,2,0.28502958210737,0.28713340657467
53,3,0.291480306754645,0.313635658865568
53,4,0.249039932905642,0.29785664170936
53,5,0.322561716901888,0.333657386881507
53,6,0.261369903423138,0.267259804377083
53,7,0.365705273487874,0.362068927932798
53,8,0.330180385758017,0.267032522668248
53,9,0.317431931846409,0.276705999096764
53,10,0.22466700040403,0.322776264210477
53,11,0.134348474007731,0.274713227212133
53,12,0.252402017537475,0.24975158139975
53,13,0.350875019797535,0.310484238843519
53,14,0.341888447706996,0.181183871804051
53,15,0.314473349779857,0.236451606269605
53,16,0.375459786453789,0.182451822219816
53,17,NaN,0.154616290723118
53,18,NaN,0.120477958038563
53,19,0.363631588677819,0.25479366370152
53,20,NaN,0.208491261203121
53,21,0.409812418159769,0.457788262201064
53,22,0.278789481020776,0.378170739455656
53,23,0.242934276363046,0.407061764314694
53,24,0.246831351349759,0.434924533282794
53,25,0.276458595408317,0.36416470707186
53,26,0.235607090828359,0.373245051285477
53,27,0.417740181295322,0.352411796753839
53,28,0.303811801309011,0.302504105925131
53,29,0.433984325334805,0.466346174438864
53,30,0.413327424579778,0.454637085329963
53,31,0.27458409197812,0.321392028852917
53,32,0.197635009358708,0.319173546173951
53,33,0.415669165299267,0.313492102814784
53,34,NaN,0.305216668731305
53,35,0.352539178291552,0.301893292773542
53,36,0.347782753301321,0.340541009646131
53,37,0.309827924273861,0.219018280434819
53,38,NaN,0.201401104816306
53,39,0.304717451988336,0.252234427209341
53,40,0.256129680829241,0.368090608204334
53,41,0.369650070174173,0.500038357506769
53,42,0.289286564060399,0.494664005461923
53,43,0.285222808700967,0.419105180534758
53,44,0.282426799725171,0.320499660922791
53,45,0.30019109872155,0.336441373319733
53,46,0.359144486338857,0.258013462298139
53,47,0.255551046588189,0.350496998141737
